665,5,5,5,-0.526856075261,-0.6256602661069874
272,2,2,8,0.802944959113,0.9412931936756984
272,2,2,8,0.802944959113,0.8534643412041591
272,2,2,8,0.802944959113,1.0539797593597913
272,2,2,8,0.802944959113,0.9711705285945736
272,2,2,8,0.802944959113,0.5486225717741056
272,2,2,8,0.802944959113,0.667488370365129
271,2,2,7,0.557841495476,0.36948822459344355
283,2,3,8,0.614624655351,0.46325026664092506
393,3,2,8,0.699587276534,0.3076398766487418
151,1,2,8,0.796331041947,0.8484639934059569
151,1,2,8,0.796331041947,0.9593602011772276
151,1,2,8,0.796331041947,0.7687773257561223
151,1,2,8,0.796331041947,0.7844239637341444
273,2,2,9,0.911420775255,0.8921541860729868
273,2,2,9,0.911420775255,1.2885094045670207
273,2,2,9,0.911420775255,1.3759276601501123
273,2,2,9,0.911420775255,0.8580980968425445
273,2,2,9,0.911420775255,1.1534012880099775
273,2,2,9,0.911420775255,0.9265140354317714
273,2,2,9,0.911420775255,0.8992584910664311
273,2,2,9,0.911420775255,1.1142558465287806
273,2,2,9,0.911420775255,0.80502341610218
273,2,2,9,0.911420775255,0.8947174163073833
273,2,2,9,0.911420775255,0.6202441964517651
273,2,2,9,0.911420775255,0.9406542678252552
273,2,2,9,0.911420775255,1.1450218592781525
273,2,2,9,0.911420775255,0.39299384024471673
152,1,2,9,0.93054430079,0.8635015416798826
273,2,2,9,0.911420775255,1.0603778422656178
273,2,2,9,0.911420775255,0.6859201044064281
152,1,2,9,0.93054430079,1.0668709859121426
152,1,2,9,0.93054430079,0.9748202759994066
152,1,2,9,0.93054430079,0.6806872418867645
152,1,2,9,0.93054430079,1.0059889061355154
152,1,2,9,0.93054430079,1.0061619024523238
152,1,2,9,0.93054430079,0.7605181590965933
152,1,2,9,0.93054430079,0.8887051249626023
273,2,2,9,0.911420775255,0.8448724833850145
152,1,2,9,0.93054430079,1.2751000286560652
152,1,2,9,0.93054430079,1.2082848699959419
152,1,2,9,0.93054430079,0.9875900711019785
152,1,2,9,0.93054430079,1.070546117067275
